11077.92289	7.12136
11097.91914	.05285
11117.91539	.0299
11137.91164	.02272
11157.90789	.01892
11177.90414	.0166
11197.90039	.01538
11217.89664	.01553
11237.8929	.0182
11257.88915	.02709
11277.8854	.05691
11297.88165	.20715
11317.8779	5.83124
11337.87415	.87446
11357.8704	.18993
11377.86665	.0898
11397.8629	.0548
11417.85915	.03737
11437.8554	.02664
11457.85165	.01893
11477.8479	.01272
11497.84415	.00744
11517.8404	.00415
11537.83666	.01446
11557.83291	.31381
11577.82916	1.16076
11597.82541	.1786
11617.82166	.09268
11637.81791	.06421
11657.81416	.05019
11677.81041	.04176
11697.80666	.03601
11717.80291	.03173
11737.79916	.02827
11757.79541	.02531
11777.79166	.02282
11797.78791	.02568
11817.78417	1.0641
11837.78042	.04637
11857.77667	.03158
11877.77292	.0269
11897.76917	.02442
11917.76542	.02279
11937.76167	.02163
11957.75792	.02078
11977.75417	.02023
11997.75042	.02006
12017.74667	.02069
12037.74292	.02444
12057.73917	.15711
12077.73542	.01316
12097.73168	.01228
12117.72793	.01237
12137.72418	.0123
12157.72043	.01212
12177.71668	.0119
12197.71293	.01165
12217.70918	.01138
12237.70543	.01111
12257.70168	.01085
12277.69793	.01058
12297.69418	.01033
12317.69043	.01008
12337.68668	.00985
12357.68293	.00963
12377.67919	.00943
12397.67544	.00925
12417.67169	.00912
12437.66794	.00904
12457.66419	.00905
12477.66044	.00925
12497.65669	.00983
12517.65294	.01159
12537.64919	.02059
12557.64544	.06969
12577.64169	.00229
12597.63794	.0029
12617.63419	.00322
12637.63044	.0033
12657.62669	.00326
12677.62295	.00316
12697.6192	.00303
12717.61545	.00295
12737.6117	.00303
12757.60795	.00382
12777.6042	.00932
12797.60045	.79343
12817.5967	.01872
12837.59295	.00532
12857.5892	.00266
12877.58545	.00147
12897.5817	73e-5
12917.57795	24e-5
12937.5742	1e-5
12957.57046	32e-5
12977.56671	.00201
12997.56296	.00841
13017.55921	.04
13037.55546	.63566
13057.55171	.47503
13077.54796	.0769
13097.54421	.03339
13117.54046	.01922
13137.53671	.01253
13157.53296	.00881
13177.52921	.00679
13197.52546	.00639
13217.52171	.00882
13237.51797	.01907
13257.51422	.06324
13277.51047	.47607
13297.50672	5.11334
13317.50297	.27872
13337.49922	.10734
13357.49547	.06215
13377.49172	.04286
13397.48797	.03251
13417.48422	.02619
13437.48047	.02208
13457.47672	.01942
13477.47297	.0181
13497.46922	.01902
13517.46548	.02966
13537.46173	5.06395
13557.45798	.01063
13577.45423	.00414
13597.45048	.00292
13617.44673	.0023
13637.44298	.00202
13657.43923	.00232
13677.43548	.00378
13697.43173	.00794
13717.42798	.0192
13737.42423	.05439
13757.42048	.2194
13777.41673	4.02523
13797.41299	1.57805
13817.40924	.2882
13837.40549	.12947
13857.40174	.07705
13877.39799	.0521
13897.39424	.03751
13917.39049	.02769
13937.38674	.02037
13957.38299	.01473
13977.37924	.01177
13997.37549	.02199
14017.37174	.23832
14037.36799	1.88783
14057.36424	.19607
14077.36049	.09642
14097.35675	.06584
14117.353	.05135
14137.34925	.04288
14157.3455	.03728
14177.34175	.03325
14197.338	.03018
14217.33425	.02772
14237.3305	.02565
14257.32675	.02383
14277.323	1.58124
14297.31925	.02387
14317.3155	.02178
14337.31175	.02057
14357.308	.01963
14377.30426	.01884
14397.30051	.01815
14417.29676	.01755
14437.29301	.01704
14457.28926	.01664
14477.28551	.01642
14497.28176	.0167
14517.27801	.02351
14537.27426	.01151
14557.27051	.01257
14577.26676	.01261
14597.26301	.01245
14617.25926	.01222
14637.25551	.01197
14657.25177	.01171
14677.24802	.01145
14697.24427	.01119
14717.24052	.01093
14737.23677	.01069
14757.23302	.01044
14777.22927	.01021
14797.22552	.00998
14817.22177	.00977
14837.21802	.00956
14857.21427	.00936
14877.21052	.00919
14897.20677	.00904
14917.20302	.00893
14937.19928	.00891
14957.19553	.00906
14977.19178	.00972
14997.18803	.0133
15017.18428	.22979
15037.18053	.00544
15057.17678	.00531
15077.17303	.00527
15097.16928	.00514
15117.16553	.00493
15137.16178	.00467
15157.15803	.00435
15177.15428	.00398
15197.15053	.00353
15217.14678	.00305
15237.14304	.00326
15257.13929	.09707
15277.13554	.02122
15297.13179	.00871
15317.12804	.00602
15337.12429	.00469
15357.12054	.00375
15377.11679	.00295
15397.11304	.00217
15417.10929	.00138
15437.10554	6e-4
15457.10179	16e-5
15477.09804	.00284
15497.09429	.07955
15517.09055	.20883
15537.0868	.03517
15557.08305	.018
15577.0793	.01207
15597.07555	.009
15617.0718	.00706
15637.06805	.00567
15657.0643	.00467
15677.06055	.00416
15697.0568	.00487
15717.05305	.01099
15737.0493	.07208
15757.04555	3.00879
15777.0418	.0841
15797.03806	.03372
15817.03431	.02084
15837.03056	.01531
15857.02681	.01236
15877.02306	.01068
15897.01931	.00987
15917.01556	.01003
15937.01181	.01193
15957.00806	.01895
15977.00431	.05478
15997.00056	2.96681
16016.99681	.09031
16036.99306	.01849
16056.98931	.00699
16076.98557	.00291
16096.98182	98e-5
16116.97807	19e-5
16136.97432	63e-5
16156.97057	.00333
16176.96682	.01173
16196.96307	.03893
16216.95932	.16306
16236.95557	2.23528
16256.95182	2.08739
16276.94807	.3168
16296.94432	.13906
16316.94057	.0831
16336.93682	.05717
16356.93308	.04236
16376.92933	.03266
16396.92558	.02564
16416.92183	.02029
16436.91808	.01678
16456.91433	.02022
16476.91058	.11338
16496.90683	2.35069
16516.90308	.14807
16536.89933	.07214
16556.89558	.05013
16576.89183	.03985
16596.88808	.03383
16616.88433	.02984
16636.88058	.02699
16656.87684	.02489
16676.87309	.02342
16696.86934	.02298
16716.86559	.02763
16736.86184	1.72247
16756.85809	.03378
16776.85434	.02151
16796.85059	.01857
16816.84684	.01702
16836.84309	.01588
16856.83934	.0149
16876.83559	.01395
16896.83184	.01295
16916.82809	.01175
16936.82435	.01007
16956.8206	.00704
16976.81685	.00333
16996.8131	.04274
17016.80935	.02229
17036.8056	.01825
17056.80185	.01642
17076.7981	.01531
17096.79435	.01453
17116.7906	.01392
17136.78685	.01343
17156.7831	.013
17176.77935	.01263
17196.7756	.0123
17216.77186	.012
17236.76811	.01172
17256.76436	.01146
17276.76061	.01122
17296.75686	.01099
17316.75311	.01078
17336.74936	.01057
17356.74561	.01037
17376.74186	.01018
17396.73811	.01
17416.73436	.00983
17436.73061	.00966
17456.72686	.00951
17476.72311	.3952
17496.71937	.00928
17516.71562	.00909
17536.71187	.00895
17556.70812	.00882
17576.70437	.00871
17596.70062	.00862
17616.69687	.00856
17636.69312	.00854
17656.68937	.00862
17676.68562	.00892
17696.68187	.00999
17716.67812	.02225
17736.67437	.00355
17756.67062	.00513
17776.66687	.00553
17796.66313	.00563
17816.65938	.0056
17836.65563	.00551
17856.65188	.00536
17876.64813	.00517
17896.64438	.00491
17916.64063	.00454
17936.63688	.0039
17956.63313	.00205
17976.62938	.014
17996.62563	.00676
18016.62188	.0057
18036.61813	.00517
18056.61438	.00478
18076.61064	.00445
18096.60689	.00413
18116.60314	.00382
18136.59939	.00349
18156.59564	.00314
18176.59189	.00288
18196.58814	.00415
18216.58439	1.18345
18236.58064	.00992
18256.57689	.00538
18276.57314	.00404
18296.56939	.00334
18316.56564	.00289
18336.56189	.00263
18356.55815	.00262
18376.5544	.0031
18396.55065	.00487
18416.5469	.01103
18436.54315	.04285
18456.5394	1.3156
18476.53565	.17593
18496.5319	.03729
18516.52815	.0165
18536.5244	.00907
18556.52065	.00534
18576.5169	.00318
18596.51315	.0021
18616.5094	.00243
18636.50566	.0059
18656.50191	.01949
18676.49816	.08358
18696.49441	.94899
18716.49066	2.10329
18736.48691	.25535
18756.48316	.11118
18776.47941	.06774
18796.47566	.04795
18816.47191	.03679
18836.46816	.02957
18856.46441	.02441
18876.46066	.02041
18896.45691	.01726
18916.45317	.01588
18936.44942	.03403
18956.44567	2.35784
18976.44192	.0695
18996.43817	.03655
19016.43442	.02713
19036.43067	.02254
19056.42692	.01969
19076.42317	.01767
19096.41942	.01615
19116.41567	.01505
19136.41192	.01465
19156.40817	.01653
19176.40442	.03378
19196.40067	1.48541
19216.39693	.11507
19236.39318	.0395
19256.38943	.02573
19276.38568	.02019
19296.38193	.01703
19316.37818	.0148
19336.37443	.01291
19356.37068	.01106
19376.36693	.00895
19396.36318	.00614
19416.35943	.00193
19436.35568	.01516
19456.35193	.12814
19476.34818	.04
19496.34444	.02788
19516.34069	.02316
19536.33694	.02061
19556.33319	.01899
19576.32944	.01786
19596.32569	.01702
19616.32194	.01636
19636.31819	.01583
19656.31444	.0154
19676.31069	.01504
19696.30694	.01475
19716.30319	.01451
19736.29944	.01431
19756.29569	.01416
19776.29195	.01406
19796.2882	.01401
19816.28445	.01403
19836.2807	.01414
19856.27695	.01441
19876.2732	.01498
19896.26945	.01636
19916.2657	.02165
19936.26195	.49533
19956.2582	.01369
19976.25445	.01168
19996.2507	.01196
20016.24695	.0124
20036.2432	.01292
20056.23946	.0136
20076.23571	.01453
20096.23196	.01595
20116.22821	.01837
20136.22446	.0233
20156.22071	.03786
20176.21696	.19433
20196.21321	.02997
20216.20946	.00147
20236.20571	.00227
20256.20196	.0035
20276.19821	.00448
20296.19446	.00528
20316.19071	.00602
20336.18696	.00681
20356.18322	.00785
20376.17947	.00959
20396.17572	.01372
20416.17197	.03591
20436.16822	.08576
20456.16447	.00159
20476.16072	.00154
20496.15697	.00205
20516.15322	.00242
20536.14947	.00265
20556.14572	.00278
20576.14197	.00285
20596.13822	.00287
20616.13447	.00284
20636.13073	.0028
20656.12698	.00283
20676.12323	.15386
20696.11948	.00273
20716.11573	.00229
20736.11198	.00202
20756.10823	.00174
20776.10448	.00143
20796.10073	.0011
20816.09698	75e-5
20836.09323	46e-5
20856.08948	47e-5
20876.08573	.00191
20896.08198	.01287
20916.07824	.35052
20936.07449	.15973
20956.07074	.03499
20976.06699	.01766
20996.06324	.01134
21016.05949	.00801
21036.05574	.00588
21056.05199	.00438
21076.04824	.00345
21096.04449	.00353
21116.04074	.00689
21136.03699	.02673
21156.03324	.27172
21176.02949	1.56041
21196.02575	.14353
21216.022	.06369
21236.01825	.0405
21256.0145	.03002
21276.01075	.02413
21296.007	.02033
21316.00325	.01765
21335.9995	.01559
21355.99575	.01389
21375.992	.01237
21395.98825	.01106
21415.9845	1.91006
21435.98075	.01501
21455.977	.01167
21475.97326	.01021
21495.96951	.00914
21515.96576	.00821
21535.96201	.00733
21555.95826	.00652
21575.95451	.00586
21595.95076	.00582
21615.94701	.00861
21635.94326	.03132
21655.93951	1.02214
21675.93576	.24897
21695.93201	.06619
21715.92826	.03754
21735.92451	.02683
21755.92076	.02119
21775.91702	.01752
21795.91327	.01471
21815.90952	.0122
21835.90577	.0096
21855.90202	.0065
21875.89827	.00285
21895.89452	.02462
21915.89077	.26072
21935.88702	.05554
21955.88327	.03558
21975.87952	.0285
21995.87577	.02489
22015.87202	.0227
22035.86827	.02123
22055.86453	.02019
22075.86078	.01942
22095.85703	.01884
22115.85328	.01841
22135.84953	.0181
22155.84578	.01788
22175.84203	.01775
22195.83828	.01771
22215.83453	.01776
22235.83078	.01792
22255.82703	.01821
22275.82328	.01867
22295.81953	.01942
22315.81578	.02063
22335.81204	.02278
22355.80829	.02739
22375.80454	.04283
22395.80079	.49441
22415.79704	.01933
22435.79329	.01105
22455.78954	.01221
22475.78579	.01368
22495.78204	.0152
22515.77829	.01694
22535.77454	.01916
22555.77079	.02237
22575.76704	.02766
22595.76329	.0383
22615.75955	.06914
22635.7558	.34459
22655.75205	.19165
22675.7483	.00604
22695.74455	17e-5
22715.7408	7e-4
22735.73705	.00184
22755.7333	.00296
22775.72955	.00402
22795.7258	.00513
22815.72205	.00648
22835.7183	.00857
22855.71455	.01336
22875.7108	.03788
22895.70705	.51035
22915.70331	.00885
22935.69956	.00408
22955.69581	.00365
22975.69206	.00375
22995.68831	.00394
23015.68456	.00414
23035.68081	.00434
23055.67706	.00456
23075.67331	.00485
23095.66956	.00537
23115.66581	.00699
23135.66206	.08163
23155.65831	.00293
23175.65456	.00305
23195.65082	.00319
23215.64707	.00322
23235.64332	.00315
23255.63957	.003
23275.63582	.00277
23295.63207	.00242
23315.62832	.0019
23335.62457	.00112
23355.62082	11e-5
23375.61707	.01455
23395.61332	.04792
23415.60957	.01425
23435.60582	.00941
23455.60207	.00746
23475.59833	.00633
23495.59458	.0055
23515.59083	.00481
23535.58708	.00417
23555.58333	.0036
23575.57958	.00334
23595.57583	.00525
23615.57208	.03799
23635.56833	.71943
23655.56458	.04803
23675.56083	.02359
23695.55708	.01659
23715.55333	.01338
23735.54958	.01153
23755.54584	.01032
23775.54209	.00947
23795.53834	.00886
23815.53459	.0085
23835.53084	.00867
23855.52709	.01183
23875.52334	1.19889
23895.51959	.01286
23915.51584	.00705
23935.51209	.00558
23955.50834	.00467
23975.50459	.00386
23995.50084	.00304
24015.49709	.00218
24035.49334	.00132
24055.4896	79e-5
24075.48585	.00229
24095.4821	.019
24115.47835	.53871
24135.4746	.35582
24155.47085	.08076
24175.4671	.04396
24195.46335	.03083
24215.4596	.02416
24235.45585	.02
24255.4521	.01699
24275.44835	.0145
24295.4446	.01213
24315.44085	.00961
24335.43711	.00722
24355.43336	.0246
24375.42961	.40134
24395.42586	.05742
24415.42211	.03562
24435.41836	.0285
24455.41461	.02503
24475.41086	.02299
24495.40711	.02167
24515.40336	.02077
24535.39961	.02014
24555.39586	.01971
24575.39211	.01942
24595.38836	.01926
24615.38462	.01921
